activity_id,start_time_local,activity_type,duration_seconds,distance_meters,calories,average_hr_bpm,max_hr_bpm,elevation_gain_m,training_load,aerobic_training_effect,anaerobic_training_effect
22762198056,2026-05-04 17:13:37,walking,1664.61,1452.83,173,107,123,16.58,5.79,0.9,0
22783189423,2026-05-06 12:04:05,walking,1355,1590.86,176,113,160,16.89,24.81,2.4,0.5
22784905743,2026-05-06 14:31:51,walking,2177.47,277.96,158,87,120,20.12,3.66,0.6,0
22824910164,2026-05-09 20:29:57,walking,1381.27,1349.4,130,93,121,11.2,4.17,0.6,0
22836254456,2026-05-10 19:39:40,walking,3931.86,2644.33,403,103,143,33.68,8.42,1.4,0
22866351532,2026-05-13 14:04:16,walking,2068.24,2672.44,243,95,135,35.4,13.36,2,0
22891339712,2026-05-15 17:22:04,walking,1432.54,1318.05,137,93,103,9.06,4.09,0.6,0
22946104415,2026-05-20 11:49:18,walking,3000.27,1678.57,291,102,127,19.3,5.91,0.9,0
22947287230,2026-05-20 13:52:28,walking,1937.34,1928.75,226,112,128,22.31,8.72,1.4,0
22947357562,2026-05-20 14:27:27,walking,271.52,201.74,38,110,124,2.21,3.05,0.5,0
22948533548,2026-05-20 15:43:12,walking,2671,1684.55,255,108,152,16.74,9.01,1.5,0
22949461691,2026-05-20 16:32:59,walking,4571.19,2953.24,437,100,134,26.19,6.82,1.1,0
22952054128,2026-05-20 20:24:39,walking,1601.6,1525.62,161,95,119,9.2,4.85,0.8,0
22975438668,2026-05-22 20:45:52,walking,2728.6,2173.5,238,94,114,24.63,4.01,0.6,0
22984391105,2026-05-23 14:55:42,walking,5916.88,2649.24,538,101,135,23.51,6.42,1,0
22986666759,2026-05-23 19:26:04,walking,1505.72,1323.24,147,100,122,5.48,4.55,0.7,0
22992067342,2026-05-24 10:44:12,walking,819.42,153.02,85,98,126,0,4.11,0.6,0
22998006456,2026-05-24 16:30:09,walking,5389.17,1618.78,389,88,120,14.15,4.1,0.6,0
23048046447,2026-05-28 20:27:56,walking,2332.87,1871.53,188,85,103,14.48,2.87,0.4,0
23060033445,2026-05-29 21:49:34,walking,1943.42,1415.97,190,95,118,13.87,4.95,0.8,0
23160931185,2026-06-07 08:53:10,hiking,8736.14,8089.14,797,101,125,432.11,10.1,1.6,0
23163002197,2026-06-07 12:09:07,hiking,7189.31,8133.05,468,83,114,6.81,4.28,0.7,0
23167349291,2026-06-07 19:16:01,walking,1775.42,1479.38,179,100,116,8.3,4.54,0.7,0
23224141300,2026-06-12 17:10:11,walking,564.73,706.38,81,107,120,25,6.95,1.1,0
23250359501,2026-06-14 20:37:35,walking,1514.3,567.45,188,108,132,5.27,9.98,1.6,0
23286491793,2026-06-17 20:16:15,walking,1811.4,1492.33,364,139,164,16.29,45.66,3.2,0
23328993965,2026-06-21 12:09:16,walking,11038.26,5662.72,882,93,140,102.34,6.01,1,0
23355906476,2026-06-22 13:10:46,walking,2764.78,1221.88,205,82,118,25.05,5.11,0.8,0
23355906670,2026-06-22 15:20:53,walking,784.47,1004.64,102,107,121,20.07,6.83,1.1,0
23355906869,2026-06-23 20:58:53,walking,1964.7,1415.54,191,102,120,15.26,5.32,0.8,0
23388905567,2026-06-26 20:46:08,walking,1640.93,1750.73,177,109,136,15.44,6.33,1,0
23397676621,2026-06-27 16:32:20,walking,1462.61,1499.75,149,101,117,12.06,4.73,0.7,0
23548547835,2026-07-10 16:27:41,walking,2799.97,2708.52,299,106,139,19.49,9.45,1.5,0
23548557353,2026-07-10 17:14:36,incident_detected,87.12,0.39,12,106,118,0,0.98,0.1,0
23550150151,2026-07-10 17:28:33,walking,2659.85,2916.96,323,112,135,53.82,12.98,2,0
23561232750,2026-07-11 16:37:02,walking,6256.77,6441.96,639,99,118,54.76,10.32,1.7,0
23562576919,2026-07-11 20:13:30,walking,1567.6,408.28,229,117,140,5.72,16.84,2.2,0
23570901554,2026-07-12 15:05:14,treadmill_running,2403.82,3493.99,242,103,113,0,6.6,1.1,0
23572369072,2026-07-12 16:59:20,treadmill_running,2718.39,4234.98,383,118,131,0,20.71,2.3,0
23655594408,2026-07-19 16:36:13,walking,2663.37,2158.45,235,94,125,19.43,3.93,0.6,0
23658159301,2026-07-19 20:40:19,walking,1890.95,1695.18,206,102,149,28.54,12,2,0
23668121378,2026-07-20 19:12:43,treadmill_running,2493.97,3055.66,179,87,109,0,2.69,0.4,0
23694750409,2026-07-22 19:59:28,treadmill_running,2905.75,4540,267,100,115,0,4.38,0.7,0
23718979048,2026-07-24 20:29:53,treadmill_running,1825.53,2350.97,197,104,141,0,11.58,1.9,0
23719066653,2026-07-24 21:05:24,treadmill_running,1095.49,1705.97,131,107,122,0,6.86,1.1,0
23725775900,2026-07-25 12:29:01,hiit,2098.55,0,310,123,164,0,47.92,3.2,0
23740990381,2026-07-26 09:12:14,hiking,30677.12,14473.58,2715,104,158,947.73,40.56,3,0.1
23765229158,2026-07-28 17:55:56,walking,1458.27,474.24,202,116,142,6.51,15.25,2.1,0
23767392471,2026-07-28 19:57:51,walking,3038.67,2854.93,261,85,107,17.09,5.2,0.8,0
23791605731,2026-07-30 19:11:55,walking,1815.5,1446.71,185,100,135,12.13,5.39,0.9,0
23804461877,2026-07-31 21:11:50,walking,1429.49,1535.41,133,97,110,10.52,4.31,0.7,0
23828330153,2026-08-02 19:43:38,treadmill_running,2776.84,3876.82,250,99,110,0,4.45,0.7,0
23840322427,2026-08-03 17:34:23,walking,736.84,1038.6,83,89,116,11.8,4.65,0.7,0
23840322579,2026-08-03 20:45:18,walking,1694.33,2081.62,170,103,114,15.32,6.22,1,0
23877578498,2026-08-06 18:50:05,walking,1228.63,1356.96,117,98,120,12.1,3.87,0.6,0
23892128857,2026-08-07 17:48:44,walking,899.2,718.09,87,89,105,10.09,3.8,0.6,0
23892129761,2026-08-07 19:51:37,walking,980.38,1233.65,106,91,106,6.67,4.95,0.8,0
23901399931,2026-08-08 15:56:02,walking,3682.57,2174.46,286,90,105,32.16,4.01,0.6,0
23903250228,2026-08-08 19:43:16,walking,1630.11,433.58,172,103,125,2.51,8.12,1.3,0
23903250396,2026-08-08 20:12:24,walking,1610.88,1349.92,130,87,104,15.54,3.01,0.5,0
23910745909,2026-08-09 13:35:26,walking,1893.95,1759.34,175,96,116,12.53,4.57,0.7,0
23915830302,2026-08-09 21:03:20,walking,1536.37,1564.67,130,82,97,16.82,3.59,0.6,0
23918646340,2026-08-10 07:26:53,treadmill_running,1225.36,1982.61,106,94,110,0,3.14,0.5,0
23925002056,2026-08-10 18:00:03,treadmill_running,1211.23,3000,265,144,161,0,68.42,3.7,0
23925349631,2026-08-10 18:36:53,walking,633.39,590.49,65,102,112,11.7,3.23,0.5,0
23938838748,2026-08-11 18:33:32,walking,1397.96,440.86,184,114,138,6.94,13.29,2,0
23940270505,2026-08-11 19:29:48,walking,3643.49,3089.13,284,83,101,29.95,3.89,0.6,0
23958314798,2026-08-12 20:13:46,walking,1896.36,1558.85,157,86,113,15.51,4.06,0.6,0
23958315988,2026-08-12 20:45:53,treadmill_running,1214.9,3024.73,253,138,147,0,49.54,3.2,0
23984696225,2026-08-14 18:38:53,walking,2278.05,704.94,224,102,132,13.07,7.58,1.2,0
23984699600,2026-08-14 20:16:50,walking,2548.61,1899.89,194,84,102,11.07,3.3,0.5,0
23984701043,2026-08-15 12:17:20,treadmill_running,1253.51,1822.48,97,90,98,0,2.47,0.4,0
23990631504,2026-08-15 20:41:24,walking,2593.14,2355.65,231,87,120,39.73,5.11,0.8,0
23991200655,2026-08-15 22:36:39,treadmill_running,1205.64,3000,260,140,154,0,56.36,3.4,0
23994058173,2026-08-16 08:39:40,treadmill_running,1803.04,2833.24,161,97,107,0,4.19,0.7,0
24008256428,2026-08-17 10:45:29,walking,7098.96,3088.15,518,88,114,40.85,3.74,0.6,0
24027966987,2026-08-18 20:19:32,walking,941.8,812.84,92,99,128,18.86,4.32,0.7,0
24040332034,2026-08-19 19:43:40,running,1232.88,2862.82,277,147,176,41,74.44,3.8,0
24045887492,2026-08-20 10:26:08,running,1320.75,3435.33,322,158,180,43.41,116.66,4.6,0.9
24074769726,2026-08-22 12:39:40,hiking,17807.92,12854.3,1321,93,141,477.63,15.17,2.1,0
24087980484,2026-08-23 17:40:25,walking,1483.02,1448.35,126,83,94,15.35,3.71,0.6,0
24088482679,2026-08-23 18:52:01,walking,1268.11,329.48,112,94,109,6.38,3.45,0.5,0
24109994588,2026-08-25 14:35:35,strength_training,2554.99,0,408,123,150,0,41.08,3.1,0.1
24110205224,2026-08-25 15:20:28,treadmill_running,971.61,1333.65,206,139,143,0,43.81,3.1,0.2
24112585757,2026-08-25 17:41:38,walking,3795.8,4138.05,400,98,126,64.87,12.98,1.7,0
24122323757,2026-08-26 10:53:47,walking,8309.74,6565.89,673,86,126,266.69,8.66,1.1,0
24126122710,2026-08-26 18:13:17,strength_training,2496.99,0,412,126,158,0,44.01,2.9,0.2
24136542084,2026-08-27 15:02:23,walking,2278.33,2025.62,189,91,107,11.68,3.74,0.5,0
24138826644,2026-08-27 18:07:02,walking,2744.46,1428.71,257,99,122,29.31,7.51,1,0
24146086064,2026-08-28 11:02:27,strength_training,2366.22,0,362,122,160,0,32.55,2.5,0.1
24155660012,2026-08-28 18:18:46,walking,596.66,432.16,55,96,118,11.46,2.96,0.4,0
24157526301,2026-08-29 11:18:04,treadmill_running,1204.96,1771.5,188,119,134,0,20.25,2.1,0
24158213127,2026-08-29 11:43:08,strength_training,2977.91,0,444,122,146,0,32.73,2.6,0
24158494555,2026-08-29 12:34:54,treadmill_running,1261.13,1734.17,244,132,140,0,38.91,2.6,0
24162118008,2026-08-29 16:54:53,walking,2721.06,839.36,306,109,142,4.68,18.74,2,0.1
24170696262,2026-08-30 12:23:35,treadmill_running,1804.48,3840,248,113,154,0,38.29,2.6,0
24179593720,2026-08-31 07:05:14,treadmill_running,1802.8,3841.15,260,116,151,0,40.86,2.6,0
24188019873,2026-08-31 20:27:58,walking,1952.33,1552.59,149,82,113,12.36,3.71,0.4,0
24191663088,2026-09-01 06:21:49,treadmill_running,1503.19,2620,129,96,108,0,4.02,0.4,0
24194078519,2026-09-01 11:21:53,walking,2063.88,2083.36,180,88,102,33.54,4.35,0.5,0
24197211425,2026-09-01 15:33:05,walking,2596.31,2332.47,215,87,118,34.96,4.68,0.5,0
24213952893,2026-09-02 19:09:57,treadmill_running,3223.86,4901.16,291,101,116,0,8.49,0.9,0
24218979242,2026-09-03 07:51:38,treadmill_running,1801.9,4306.48,279,125,146,0,33.52,2.4,0
24225340244,2026-09-03 18:14:44,walking,2005.27,1239.34,133,80,103,21.61,3.69,0.3,0
24226813041,2026-09-03 19:51:37,strength_training,2148.52,0,226,106,150,0,16.04,1.4,0.1
24239788282,2026-09-04 23:28:08,treadmill_running,1255.05,2134.31,110,93,105,0,3.28,0.3,0
24251091218,2026-09-05 20:11:55,walking,1914.23,1707.36,141,81,101,15.58,3.47,0.3,0
24255007331,2026-09-06 09:06:52,treadmill_running,2453.22,5300,357,117,137,0,34.56,2.3,0
24255420878,2026-09-06 10:03:29,walking,1225.16,1366.35,148,109,145,31.62,17.05,1.7,0
